Id,y
35597,1
35598,0
35599,2
35600,4
35601,5
35602,4
35603,3
35604,1
35605,8
35606,8
35607,2
35608,9
35609,1
35610,9
35611,2
35612,6
35613,8
35614,6
35615,7
35616,5
35617,9
35618,9
35619,9
35620,4
35621,3
35622,3
35623,1
35624,5
35625,1
35626,8
35627,6
35628,4
35629,9
35630,5
35631,1
35632,5
35633,5
35634,3
35635,2
35636,3
35637,7
35638,6
35639,3
35640,2
35641,2
35642,7
35643,0
35644,4
35645,3
35646,6
35647,6
35648,8
35649,2
35650,9
35651,9
35652,5
35653,8
35654,7
35655,0
35656,5
35657,1
35658,1
35659,3
35660,1
35661,6
35662,6
35663,3
35664,1
35665,7
35666,9
35667,4
35668,4
35669,0
35670,6
35671,5
35672,5
35673,8
35674,5
35675,3
35676,1
35677,6
35678,1
35679,1
35680,0
35681,2
35682,0
35683,5
35684,6
35685,6
35686,9
35687,4
35688,0
35689,7
35690,5
35691,2
35692,9
35693,4
35694,4
35695,3
35696,5
35697,2
35698,8
35699,9
35700,3
35701,4
35702,9
35703,7
35704,9
35705,7
35706,4
35707,1
35708,4
35709,1
35710,1
35711,9
35712,7
35713,3
35714,2
35715,0
35716,4
35717,8
35718,4
35719,8
35720,1
35721,5
35722,2
35723,7
35724,2
35725,3
35726,0
35727,2
35728,3
35729,9
35730,0
35731,8
35732,7
35733,8
35734,7
35735,9
35736,2
35737,9
35738,4
35739,1
35740,9
35741,4
35742,1
35743,3
35744,8
35745,1
35746,2
35747,4
35748,7
35749,3
35750,8
35751,2
35752,4
35753,3
35754,7
35755,4
35756,5
35757,4
35758,7
35759,2
35760,5
35761,9
35762,9
35763,7
35764,0
35765,2
35766,9
35767,6
35768,6
35769,8
35770,4
35771,7
35772,7
35773,5
35774,0
35775,1
35776,2
35777,9
35778,0
35779,2
35780,1
35781,8
35782,7
35783,3
35784,9
35785,3
35786,8
35787,8
35788,1
35789,1
35790,7
35791,0
35792,3
35793,4
35794,7
35795,0
35796,8
35797,5
35798,1
35799,2
35800,2
35801,3
35802,0
35803,4
35804,3
35805,8
35806,0
35807,3
35808,5
35809,5
35810,0
35811,6
35812,8
35813,9
35814,0
35815,8
35816,7
35817,8
35818,0
35819,9
35820,1
35821,7
35822,3
35823,0
35824,9
35825,3
35826,6
35827,1
35828,1
35829,3
35830,1
35831,3
35832,7
35833,8
35834,2
35835,0
35836,6
35837,9
35838,6
35839,4
35840,9
35841,1
35842,2
35843,1
35844,5
35845,2
35846,5
35847,3
35848,2
35849,4
35850,0
35851,0
35852,3
35853,4
35854,5
35855,7
35856,5
35857,2
35858,7
35859,3
35860,4
35861,8
35862,7
35863,8
35864,7
35865,0
35866,3
35867,8
35868,8
35869,8
35870,1
35871,4
35872,4
35873,8
35874,2
35875,3
35876,6
35877,9
35878,2
35879,7
35880,9
35881,2
35882,9
35883,1
35884,3
35885,8
35886,2
35887,1
35888,0
35889,2
35890,1
35891,2
35892,9
35893,7
35894,7
35895,6
35896,3
35897,0
35898,5
35899,7
35900,0
35901,2
35902,3
35903,1
35904,5
35905,7
35906,3
35907,5
35908,8
35909,1
35910,3
35911,8
35912,5
35913,8
35914,9
35915,4
35916,6
35917,8
35918,5
35919,3
35920,0
35921,5
35922,3
35923,3
35924,6
35925,6
35926,5
35927,9
35928,0
35929,0
35930,4
35931,2
35932,9
35933,2
35934,8
35935,3
35936,3
35937,3
35938,1
35939,4
35940,1
35941,5
35942,8
35943,6
35944,1
35945,4
35946,2
35947,5
35948,9
35949,5
35950,8
35951,6
35952,9
35953,4
35954,7
35955,1
35956,3
35957,7
35958,8
35959,1
35960,6
35961,0
35962,1
35963,1
35964,9
35965,7
35966,6
35967,1
35968,6
35969,6
35970,7
35971,3
35972,8
35973,7
35974,9
35975,8
35976,9
35977,7
35978,6
35979,7
35980,3
35981,1
35982,9
35983,8
35984,7
35985,2
35986,4
35987,6
35988,8
35989,6
35990,9
35991,6
35992,9
35993,2
35994,7
35995,4
35996,2
35997,8
35998,3
35999,3
36000,2
36001,9
36002,8
36003,0
36004,8
36005,9
36006,9
36007,2
36008,2
36009,0
36010,1
36011,1
36012,4
36013,6
36014,2
36015,5
36016,2
36017,5
36018,4
36019,1
36020,5
36021,3
36022,7
36023,0
36024,2
36025,6
36026,0
36027,3
36028,0
36029,4
36030,9
36031,3
36032,9
36033,5
36034,7
36035,0
36036,1
36037,7
36038,6
36039,4
36040,1
36041,4
36042,3
36043,2
36044,1
36045,7
36046,1
36047,6
36048,1
36049,9
36050,7
36051,4
36052,2
36053,3
36054,6
36055,4
36056,7
36057,5
36058,9
36059,8
36060,6
36061,0
36062,0
36063,3
36064,5
36065,4
36066,0
36067,2
36068,0
36069,5
36070,8
36071,6
36072,9
36073,3
36074,9
36075,2
36076,9
36077,6
36078,1
36079,4
36080,8
36081,3
36082,9
36083,6
36084,7
36085,9
36086,4
36087,5
36088,4
36089,3
36090,6
36091,8
36092,4
36093,0
36094,7
36095,3
36096,0
36097,9
36098,8
36099,4
36100,7
36101,3
36102,5
36103,6
36104,4
36105,2
36106,5
36107,1
36108,1
36109,3
36110,4
36111,4
36112,4
36113,7
36114,5
36115,5
36116,2
36117,7
36118,3
36119,4
36120,0
36121,7
36122,7
36123,8
36124,8
36125,3
36126,3
36127,2
36128,6
36129,7
36130,3
36131,4
36132,7
36133,9
36134,6
36135,5
36136,2
36137,5
36138,8
36139,2
36140,5
36141,4
36142,6
36143,6
36144,0
36145,4
36146,8
36147,0
36148,8
36149,3
36150,4
36151,3
36152,3
36153,2
36154,4
36155,3
36156,8
36157,6
36158,7
36159,1
36160,5
36161,7
36162,5
36163,3
36164,9
36165,5
36166,4
36167,3
36168,0
36169,3
36170,0
36171,9
36172,0
36173,0
36174,1
36175,5
36176,1
36177,1
36178,3
36179,5
36180,5
36181,9
36182,6
36183,4
36184,6
36185,1
36186,3
36187,4
36188,0
36189,4
36190,5
36191,6
36192,0
36193,6
36194,7
36195,8
36196,9
36197,5
36198,8
36199,3
36200,3
36201,7
36202,8
36203,1
36204,4
36205,7
36206,3
36207,9
36208,1
36209,7
36210,8
36211,5
36212,4
36213,8
36214,4
36215,2
36216,6
36217,7
36218,1
36219,4
36220,7
36221,5
36222,8
36223,8
36224,3
36225,9
36226,9
36227,8
36228,3
36229,3
36230,7
36231,9
36232,5
36233,1
36234,8
36235,6
36236,5
36237,2
36238,6
36239,0
36240,1
36241,3
36242,3
36243,4
36244,9
36245,5
36246,9
36247,1
36248,9
36249,3
36250,3
36251,8
36252,9
36253,7
36254,0
36255,2
36256,2
36257,1
36258,6
36259,9
36260,5
36261,1
36262,7
36263,3
36264,4
36265,2
36266,6
36267,3
36268,2
36269,8
36270,6
36271,9
36272,7
36273,2
36274,3
36275,6
36276,9
36277,6
36278,8
36279,3
36280,0
36281,0
36282,7
36283,8
36284,4
36285,3
36286,9
36287,8
36288,6
36289,3
36290,7
36291,2
36292,4
36293,3
36294,9
36295,7
36296,6
36297,1
36298,2
36299,8
36300,9
36301,6
36302,9
36303,1
36304,0
36305,7
36306,3
36307,6
36308,2
36309,0
36310,3
36311,7
36312,7
36313,6
36314,9
36315,3
36316,4
36317,1
36318,2
36319,3
36320,6
36321,2
36322,0
36323,5
36324,3
36325,4
36326,3
36327,7
36328,0
36329,9
36330,9
36331,9
36332,8
36333,2
36334,0
36335,2
36336,5
36337,3
36338,7
36339,7
36340,6
36341,3
36342,2
36343,1
36344,3
36345,0
36346,1
36347,9
36348,3
36349,3
36350,4
36351,8
36352,4
36353,4
36354,1
36355,3
36356,5
36357,5
36358,5
36359,7
36360,1
36361,9
36362,9
36363,9
36364,4
36365,0
36366,9
36367,9
36368,0
36369,7
36370,6
36371,8
36372,0
36373,2
36374,5
36375,7
36376,9
36377,6
36378,6
36379,7
36380,3
36381,7
36382,0
36383,9
36384,7
36385,8
36386,3
36387,9
36388,8
36389,2
36390,6
36391,7
36392,9
36393,2
36394,9
36395,1
36396,3
36397,5
36398,8
36399,7
36400,5
36401,1
36402,5
36403,1
36404,6
36405,6
36406,8
36407,0
36408,9
36409,0
36410,3
36411,1
36412,3
36413,0
36414,9
36415,9
36416,2
36417,6
36418,3
36419,5
36420,0
36421,0
36422,4
36423,1
36424,8
36425,1
36426,7
36427,1
36428,8
36429,8
36430,3
36431,6
36432,6
36433,3
36434,7
36435,3
36436,2
36437,9
36438,1
36439,2
36440,9
36441,4
36442,1
36443,2
36444,0
36445,3
36446,0
36447,1
36448,6
36449,1
36450,2
36451,5
36452,5
36453,4
36454,9
36455,2
36456,1
36457,6
36458,4
36459,2
36460,4
36461,7
36462,3
36463,1
36464,8
36465,6
36466,9
36467,4
36468,1
36469,7
36470,4
36471,0
36472,3
36473,9
36474,5
36475,1
36476,2
36477,2
36478,1
36479,3
36480,2
36481,2
36482,5
36483,6
36484,3
36485,5
36486,5
36487,9
36488,6
36489,5
36490,6
36491,7
36492,0
36493,6
36494,1
36495,8
36496,1
36497,4
36498,1
36499,0
36500,8
36501,8
36502,3
36503,9
36504,8
36505,0
36506,2
36507,6
36508,4
36509,2
36510,4
36511,4
36512,2
36513,3
36514,3
36515,1
36516,7
36517,2
36518,2
36519,2
36520,5
36521,1
36522,2
36523,1
36524,1
36525,5
36526,4
36527,1
36528,8
36529,6
36530,3
36531,6
36532,6
36533,9
36534,7
36535,2
36536,5
36537,4
36538,1
36539,1
36540,3
36541,4
36542,1
36543,2
36544,3
36545,8
36546,7
36547,6
36548,9
36549,1
36550,8
36551,2
36552,3
36553,8
36554,5
36555,9
36556,0
36557,7
36558,6
36559,2
36560,1
36561,9
36562,2
36563,7
36564,7
36565,3
36566,4
36567,1
36568,5
36569,3
36570,7
36571,9
36572,4
36573,3
36574,7
36575,4
36576,9
36577,9
36578,2
36579,4
36580,9
36581,8
36582,0
36583,9
36584,0
36585,6
36586,1
36587,1
36588,3
36589,3
36590,5
36591,5
36592,7
36593,7
36594,0
36595,3
36596,6
36597,3
36598,0
36599,6
36600,1
36601,4
36602,6
36603,7
36604,4
36605,8
36606,0
36607,1
36608,7
36609,4
36610,4
36611,3
36612,1
36613,8
36614,4
36615,5
36616,7
36617,5
36618,8
36619,7
36620,9
36621,7
36622,4
36623,9
36624,4
36625,4
36626,7
36627,0
36628,6
36629,4
36630,2
36631,7
36632,8
36633,6
36634,0
36635,4
36636,7
36637,0
36638,7
36639,0
36640,3
36641,4
36642,3
36643,0
36644,8
36645,2
36646,0
36647,0
36648,8
36649,7
36650,4
36651,6
36652,2
36653,2
36654,8
36655,5
36656,2
36657,2
36658,2
36659,7
36660,4
36661,0
36662,5
36663,5
36664,7
36665,1
36666,4
36667,5
36668,5
36669,9
36670,4
36671,3
36672,1
36673,0
36674,7
36675,8
36676,6
36677,3
36678,0
36679,3
36680,8
36681,3
36682,0
36683,3
36684,0
36685,9
36686,5
36687,5
36688,3
36689,1
36690,2
36691,6
36692,4
36693,2
36694,0
36695,4
36696,8
36697,2
36698,4
36699,9
36700,3
36701,8
36702,0
36703,5
36704,7
36705,3
36706,0
36707,0
36708,4
36709,8
36710,9
36711,3
36712,5
36713,5
36714,2
36715,6
36716,1
36717,0
36718,5
36719,6
36720,1
36721,9
36722,2
36723,5
36724,6
36725,6
36726,4
36727,8
36728,3
36729,9
36730,2
36731,1
36732,9
36733,8
36734,2
36735,8
36736,6
36737,0
36738,6
36739,0
36740,1
36741,1
36742,9
36743,0
36744,2
36745,5
36746,3
36747,6
36748,9
36749,4
36750,4
36751,0
36752,4
36753,7
36754,2
36755,7
36756,5
36757,8
36758,9
36759,8
36760,1
36761,6
36762,3
36763,1
36764,4
36765,2
36766,6
36767,8
36768,0
36769,2
36770,6
36771,6
36772,2
36773,9
36774,1
36775,1
36776,1
36777,1
36778,6
36779,7
36780,6
36781,0
36782,5
36783,8
36784,9
36785,7
36786,3
36787,6
36788,7
36789,2
36790,0
36791,5
36792,1
36793,4
36794,8
36795,0
36796,8
36797,3
36798,1
36799,7
36800,1
36801,8
36802,1
36803,4
36804,1
36805,8
36806,2
36807,6
36808,9
36809,6
36810,9
36811,2
36812,7
36813,9
36814,2
36815,8
36816,1
36817,2
36818,9
36819,8
36820,6
36821,0
36822,2
36823,9
36824,6
36825,0
36826,5
36827,4
36828,7
36829,8
36830,2
36831,9
36832,0
36833,9
36834,7
36835,2
36836,3
36837,0
36838,2
36839,8
36840,6
36841,5
36842,6
36843,8
36844,6
36845,6
36846,6
36847,4
36848,9
36849,6
36850,4
36851,1
36852,1
36853,5
36854,3
36855,4
36856,8
36857,4
36858,1
36859,7
36860,0
36861,4
36862,1
36863,7
36864,4
36865,4
36866,7
36867,1
36868,1
36869,8
36870,3
36871,8
36872,6
36873,9
36874,3
36875,2
36876,0
36877,1
36878,3
36879,0
36880,0
36881,4
36882,3
36883,0
36884,8
36885,9
36886,6
36887,3
36888,6
36889,3
36890,6
36891,1
36892,8
36893,4
36894,2
36895,0
36896,4
36897,8
36898,4
36899,3
36900,1
36901,1
36902,4
36903,3
36904,1
36905,5
36906,9
36907,3
36908,3
36909,2
36910,8
36911,4
36912,5
36913,2
36914,1
36915,6
36916,3
36917,5
36918,4
36919,5
36920,1
36921,4
36922,8
36923,8
36924,5
36925,6
36926,6
36927,8
36928,3
36929,8
36930,6
36931,4
36932,3
36933,0
36934,9
36935,8
36936,8
36937,0
36938,5
36939,5
36940,0
36941,3
36942,0
36943,2
36944,9
36945,0
36946,4
36947,2
36948,2
36949,4
36950,8
36951,6
36952,4
36953,6
36954,4
36955,3
36956,5
36957,5
36958,8
36959,6
36960,6
36961,7
36962,9
36963,8
36964,9
36965,3
36966,7
36967,1
36968,6
36969,6
36970,5
36971,7
36972,4
36973,9
36974,6
36975,4
36976,9
36977,0
36978,2
36979,0
36980,7
36981,2
36982,0
36983,9
36984,3
36985,9
36986,5
36987,0
36988,9
36989,9
36990,4
36991,6
36992,6
36993,4
36994,1
36995,3
36996,3
36997,0
36998,0
36999,0
37000,0
37001,5
37002,3
37003,6
37004,2
37005,4
37006,1
37007,2
37008,1
37009,1
37010,3
37011,2
37012,0
37013,7
37014,7
37015,5
37016,8
37017,3
37018,5
37019,5
37020,3
37021,0
37022,9
37023,3
37024,0
37025,9
37026,0
37027,3
37028,0
37029,9
37030,5
37031,8
37032,5
37033,0
37034,1
37035,1
37036,3
37037,8
37038,3
37039,6
37040,3
37041,7
37042,9
37043,0
37044,3
37045,6
37046,3
37047,6
37048,1
37049,1
37050,8
37051,0
37052,1
37053,8
37054,3
37055,0
37056,6
37057,8
37058,8
37059,2
37060,8
37061,7
37062,6
37063,3
37064,6
37065,3
37066,9
37067,8
37068,3
37069,8
37070,9
37071,2
37072,5
37073,5
37074,6
37075,3
37076,4
37077,9
37078,8
37079,0
37080,8
37081,6
37082,6
37083,3
37084,6
37085,9
37086,2
37087,0
37088,1
37089,2
37090,2
37091,2
37092,4
37093,2
37094,7
37095,4
37096,9
37097,4
37098,1
37099,0
37100,7
37101,9
37102,2
37103,4
37104,4
37105,7
37106,4
37107,5
37108,8
37109,7
37110,5
37111,3
37112,9
37113,7
37114,6
37115,2
37116,1
37117,0
37118,6
37119,1
37120,0
37121,3
37122,6
37123,2
37124,8
37125,2
37126,8
37127,0
37128,0
37129,7
37130,0
37131,6
37132,8
37133,7
37134,7
37135,2
37136,2
37137,8
37138,6
37139,9
37140,6
37141,9
37142,0
37143,4
37144,1
37145,0
37146,0
37147,0
37148,3
37149,8
37150,7
37151,6
37152,0
37153,5
37154,6
37155,3
37156,1
37157,1
37158,6
37159,6
37160,6
37161,5
37162,1
37163,4
37164,4
37165,5
37166,4
37167,6
37168,3
37169,2
37170,1
37171,9
37172,7
37173,2
37174,7
37175,0
37176,0
37177,8
37178,6
37179,4
37180,2
37181,1
37182,6
37183,6
37184,9
37185,2
37186,6
37187,8
37188,9
37189,5
37190,4
37191,3
37192,5
37193,7
37194,6
37195,2
37196,2
37197,9
37198,7
37199,5
37200,4
37201,7
37202,5
37203,8
37204,7
37205,2
37206,3
37207,1
37208,6
37209,0
37210,1
37211,5
37212,7
37213,3
37214,4
37215,8
37216,0
37217,6
37218,6
37219,8
37220,1
37221,6
37222,9
37223,2
37224,3
37225,8
37226,2
37227,8
37228,5
37229,9
37230,5
37231,6
37232,1
37233,6
37234,8
37235,6
37236,6
37237,7
37238,3
37239,6
37240,2
37241,9
37242,4
37243,5
37244,9
37245,8
37246,9
37247,7
37248,1
37249,2
37250,2
37251,4
37252,0
37253,5
37254,6
37255,3
37256,8
37257,3
37258,3
37259,0
37260,4
37261,4
37262,5
37263,3
37264,6
37265,8
37266,6
37267,1
37268,8
37269,8
37270,5
37271,6
37272,3
37273,6
37274,8
37275,4
37276,3
37277,6
37278,6
37279,1
37280,6
37281,4
37282,6
37283,9
37284,7
37285,4
37286,3
37287,9
37288,3
37289,8
37290,0
37291,5
37292,3
37293,9
37294,3
37295,4
37296,9
37297,9
37298,7
37299,1
37300,9
37301,7
37302,6
37303,9
37304,9
37305,0
37306,4
37307,7
37308,4
37309,9
37310,3
37311,6
37312,0
37313,1
37314,2
37315,6
37316,6
37317,5
37318,5
37319,2
37320,4
37321,9
37322,9
37323,7
37324,5
37325,7
37326,6
37327,4
37328,6
37329,4
37330,8
37331,1
37332,4
37333,3
37334,1
37335,3
37336,4
37337,4
37338,5
37339,3
37340,4
37341,9
37342,7
37343,7
37344,1
37345,8
37346,4
37347,2
37348,3
37349,9
37350,3
37351,8
37352,3
37353,8
37354,4
37355,1
37356,7
37357,3
37358,7
37359,8
37360,4
37361,2
37362,6
37363,2
37364,8
37365,1
37366,9
37367,5
37368,1
37369,3
37370,0
37371,9
37372,1
37373,4
37374,0
37375,1
37376,3
37377,6
37378,7
37379,4
37380,4
37381,1
37382,4
37383,3
37384,8
37385,9
37386,0
37387,3
37388,6
37389,7
37390,5
37391,4
37392,4
37393,5
37394,2
37395,0
37396,9
37397,6
37398,9
37399,5
37400,4
37401,6
37402,3
37403,8
37404,3
37405,6
37406,2
37407,8
37408,3
37409,6
37410,3
37411,3
37412,7
37413,3
37414,4
37415,4
37416,7
37417,9
37418,5
37419,4
37420,8
37421,3
37422,5
37423,6
37424,0
37425,5
37426,5
37427,7
37428,2
37429,0
37430,4
37431,1
37432,0
37433,4
37434,8
37435,7
37436,3
37437,3
37438,9
37439,9
37440,8
37441,0
37442,5
37443,8
37444,4
37445,7
37446,0
37447,3
37448,2
37449,5
37450,6
37451,8
37452,7
37453,9
37454,8
37455,3
37456,8
37457,4
37458,2
37459,4
37460,0
37461,0
37462,1
37463,1
37464,8
37465,4
37466,5
37467,3
37468,7
37469,6
37470,5
37471,6
37472,9
37473,2
37474,5
37475,5
37476,1
37477,7
37478,6
37479,8
37480,8
37481,6
37482,4
37483,9
37484,4
37485,2
37486,9
37487,3
37488,4
37489,5
37490,7
37491,0
37492,3
37493,6
37494,9
37495,5
37496,0
37497,4
37498,8
37499,9
37500,8
37501,4
37502,9
37503,9
37504,4
37505,0
37506,1
37507,3
37508,2
37509,8
37510,2
37511,8
37512,9
37513,0
37514,3
37515,4
37516,5
37517,8
37518,4
37519,9
37520,3
37521,1
37522,0
37523,5
37524,0
37525,1
37526,0
37527,9
37528,9
37529,9
37530,1
37531,7
37532,7
37533,2
37534,5
37535,7
37536,8
37537,0
37538,3
37539,0
37540,1
37541,6
37542,6
37543,6
37544,3
37545,0
37546,5
37547,9
37548,0
37549,1
37550,8
37551,7
37552,0
37553,1
37554,1
37555,5
37556,6
37557,5
37558,3
37559,1
37560,5
37561,7
37562,9
37563,8
37564,7
37565,6
37566,4
37567,2
37568,1
37569,8
37570,6
37571,0
37572,8
37573,1
37574,0
37575,6
37576,3
37577,6
37578,1
37579,1
37580,5
37581,7
37582,8
37583,4
37584,9
37585,6
37586,0
37587,9
37588,1
37589,4
37590,2
37591,8
37592,0
37593,6
37594,4
37595,8
37596,8
37597,4
37598,6
37599,7
37600,6
37601,2
37602,6
37603,3
37604,2
37605,0
37606,0
37607,1
37608,6
37609,1
37610,2
37611,3
37612,8
37613,0
37614,7
37615,3
37616,9
37617,8
37618,3
37619,1
37620,4
37621,9
37622,5
37623,5
37624,7
37625,6
37626,6
37627,1
37628,5
37629,5
37630,4
37631,0
37632,8
37633,1
37634,1
37635,6
37636,6
37637,3
37638,1
37639,3
37640,6
37641,7
37642,0
37643,5
37644,7
37645,2
37646,8
37647,4
37648,7
37649,9
37650,7
37651,8
37652,7
37653,5
37654,4
37655,5
37656,3
37657,6
37658,4
37659,3
37660,4
37661,5
37662,1
37663,2
37664,6
37665,2
37666,2
37667,8
37668,0
37669,4
37670,3
37671,8
37672,8
37673,2
37674,3
37675,5
37676,1
37677,7
37678,1
37679,7
37680,4
37681,3
37682,5
37683,8
37684,8
37685,4
37686,8
37687,5
37688,2
37689,8
37690,0
37691,0
37692,5
37693,1
37694,3
37695,3
37696,2
37697,7
37698,2
37699,2
37700,7
37701,3
37702,0
37703,5
37704,9
37705,3
37706,1
37707,7
37708,3
37709,0
37710,3
37711,9
37712,0
37713,0
37714,8
37715,0
37716,6
37717,9
37718,6
37719,1
37720,4
37721,4
37722,8
37723,7
37724,4
37725,2
37726,9
37727,9
37728,6
37729,6
37730,8
37731,2
37732,2
37733,4
37734,9
37735,5
37736,3
37737,2
37738,4
37739,6
37740,6
37741,6
37742,3
37743,1
37744,2
37745,5
37746,4
37747,1
37748,1
37749,2
37750,2
37751,8
37752,5
37753,8
37754,5
37755,0
37756,6
37757,2
37758,7
37759,2
37760,8
37761,7
37762,6
37763,3
37764,9
37765,7
37766,4
37767,7
37768,3
37769,3
37770,2
37771,2
37772,9
37773,4
37774,6
37775,5
37776,5
37777,8
37778,2
37779,3
37780,5
37781,8
37782,5
37783,9
37784,5
37785,8
37786,5
37787,0
37788,8
37789,5
37790,2
37791,3
37792,7
37793,9
37794,7
37795,7
37796,1
37797,5
37798,1
37799,7
37800,6
37801,8
37802,3
37803,0
37804,3
37805,0
37806,0
37807,4
37808,2
37809,9
37810,9
37811,7
37812,2
37813,2
37814,0
37815,0
37816,2
37817,7
37818,7
37819,7
37820,1
37821,9
37822,4
37823,5
37824,7
37825,0
37826,6
37827,4
37828,7
37829,1
37830,2
37831,6
37832,0
37833,7
37834,2
37835,1
37836,8
37837,8
37838,0
37839,9
37840,6
37841,6
37842,9
37843,4
37844,6
37845,1
37846,6
37847,6
37848,0
37849,0
37850,5
37851,1
37852,7
37853,1
37854,1
37855,1
37856,0
37857,5
37858,7
37859,2
37860,0
37861,2
37862,6
37863,7
37864,3
37865,2
37866,0
37867,8
37868,4
37869,2
37870,4
37871,4
37872,2
37873,7
37874,5
37875,4
37876,6
37877,3
37878,0
37879,3
37880,6
37881,8
37882,0
37883,0
37884,0
37885,1
37886,2
37887,8
37888,9
37889,3
37890,0
37891,7
37892,3
37893,4
37894,3
37895,9
37896,8
37897,9
37898,6
37899,9
37900,7
37901,9
37902,1
37903,3
37904,5
37905,7
37906,9
37907,3
37908,1
37909,6
37910,3
37911,6
37912,4
37913,3
37914,3
37915,2
37916,6
37917,2
37918,3
37919,6
37920,2
37921,3
37922,1
37923,3
37924,1
37925,4
37926,0
37927,8
37928,5
37929,8
37930,9
37931,5
37932,2
37933,9
37934,9
37935,4
37936,2
37937,4
37938,1
37939,8
37940,1
37941,9
37942,6
37943,9
37944,7
37945,2
37946,9
37947,7
37948,8
37949,9
37950,6
37951,7
37952,4
37953,6
37954,5
37955,0
37956,5
37957,3
37958,4
37959,4
37960,9
37961,2
37962,5
37963,6
37964,8
37965,7
37966,8
37967,1
37968,8
37969,7
37970,0
37971,9
37972,9
37973,5
37974,2
37975,3
37976,6
37977,0
37978,7
37979,8
37980,6
37981,5
37982,6
37983,7
37984,8
37985,8
37986,6
37987,7
37988,5
37989,6
37990,9
37991,3
37992,4
37993,9
37994,1
37995,3
37996,4
37997,3
37998,0
37999,0
